rixo_company,auction_name,stock_location,venue_id,pol,supported_vehicle_type,rixo_price
LOGICO,USS KYUSHU,KOBE,E0483,KOBE,,33000
LOGICO,USS KYUSHU,GLOBAL HAKATA,E0483,HAKATA,,7700
KLC,USS KYUSHU,KLC,E0483,SENBOKU (OSAKA),,26000
KLC,USS KYUSHU,KOBE,E0483,KOBE,,26000
KLC,USS KYUSHU,FUJITRANS KINJO,E0483,NAGOYA,,34000
KLC,USS KYUSHU,GLOBAL NAGOYA,E0483,NAGOYA,,34000
KLC,USS KYUSHU,GLOBAL KAWASAKI,E0483,YOKOHAMA,,43000
KLC,USS KYUSHU,AQUA LOGISTICS,E0483,YOKOHAMA,,44000
KLC,USS KYUSHU,GLOBAL HAKATA,E0483,HAKATA,,7000
Y'S,USS KYUSHU,GLOBAL HAKATA,E0483,HAKATA,,4620
Y'S,USS KYUSHU (HIGHROOF),GLOBAL HAKATA,E0483,HAKATA,,7920
LOGICO,USS KYUSHU (KAGOSHIMA),GLOBAL KAWASAKI,E0483,YOKOHAMA,,63500
LOGICO,USS KYUSHU (KAGOSHIMA),AQUA LOGISTICS,E0483,YOKOHAMA,,66800
LOGICO,USS KYUSHU (KAGOSHIMA),GLOBAL NAGOYA,E0483,NAGOYA,,54000
LOGICO,USS KYUSHU (KAGOSHIMA),KLC,E0483,SENBOKU (OSAKA),,44000
LOGICO,USS KYUSHU (KAGOSHIMA),KOBE,E0483,KOBE,,44000
LOGICO,USS KYUSHU (KAGOSHIMA),GLOBAL HAKATA,E0483,HAKATA,,22800
KLC,USS KYUSHU (KAGOSHIMA),KLC,E0483,SENBOKU (OSAKA),,34000
KLC,USS KYUSHU (KAGOSHIMA),KOBE,E0483,KOBE,,33000
KLC,USS KYUSHU (KAGOSHIMA),FUJITRANS KINJO,E0483,NAGOYA,,42000
KLC,USS KYUSHU (KAGOSHIMA),GLOBAL NAGOYA,E0483,NAGOYA,,42000
KLC,USS KYUSHU (KAGOSHIMA),GLOBAL KAWASAKI,E0483,YOKOHAMA,,61000
KLC,USS KYUSHU (KAGOSHIMA),AQUA LOGISTICS,E0483,YOKOHAMA,,63000
KLC,USS KYUSHU (KAGOSHIMA),GLOBAL HAKATA,E0483,HAKATA,,23000
Y'S,USS KYUSHU (KAGOSHIMA),GLOBAL HAKATA,E0483,HAKATA,,17820
Y'S,USS KYUSHU (KAGOSHIMA) (HIGHROOF),GLOBAL HAKATA,E0483,HAKATA,,26730
KLC,USS NAGASAKI,KLC,E0483,SENBOKU (OSAKA),,37000
KLC,USS NAGASAKI,KOBE,E0483,KOBE,,37000
KLC,USS NAGASAKI,FUJITRANS KINJO,E0483,NAGOYA,,44500
KLC,USS NAGASAKI,GLOBAL NAGOYA,E0483,NAGOYA,,44500
KLC,USS NAGASAKI,GLOBAL KAWASAKI,E0483,YOKOHAMA,,55000
KLC,USS NAGASAKI,AQUA LOGISTICS,E0483,YOKOHAMA,,56000
KLC,USS NAGASAKI,GLOBAL HAKATA,E0483,HAKATA,,22000
LOGICO,USS NAGOYA,GLOBAL KAWASAKI,E0483,YOKOHAMA,,24000
LOGICO,USS NAGOYA,AQUA LOGISTICS,E0483,YOKOHAMA,,31000
LOGICO,USS NAGOYA,GLOBAL NAGOYA,E0483,NAGOYA,,6000
LOGICO,USS NAGOYA,KLC,E0483,SENBOKU (OSAKA),,11600
LOGICO,USS NAGOYA,KOBE,E0483,KOBE,,11600
LOGICO,USS NAGOYA,GLOBAL HAKATA,E0483,HAKATA,,36000
STYLISH,USS NAGOYA,GLOBAL NAGOYA,E0483,NAGOYA,,6000
STYLISH,USS NAGOYA,KLC,E0483,SENBOKU (OSAKA),,13000
STYLISH,USS NAGOYA,KOBE,E0483,KOBE,,13000
KLC,USS NAGOYA,KLC,E0483,SENBOKU (OSAKA),,11000
KLC,USS NAGOYA,KOBE,E0483,KOBE,,11000
KLC,USS NAGOYA,FUJITRANS KINJO,E0483,NAGOYA,,5500
KLC,USS NAGOYA,GLOBAL NAGOYA,E0483,NAGOYA,,6000
KLC,USS NAGOYA,GLOBAL KAWASAKI,E0483,YOKOHAMA,,25000
KLC,USS NAGOYA,AQUA LOGISTICS,E0483,YOKOHAMA,,27000
KLC,USS NAGOYA,GLOBAL HAKATA,E0483,HAKATA,,32000
LOGICO,USS NIIGATA,GLOBAL KAWASAKI,E0483,YOKOHAMA,,22200
LOGICO,USS NIIGATA,AQUA LOGISTICS,E0483,YOKOHAMA,,32200
LOGICO,USS NIIGATA,GLOBAL NAGOYA,E0483,NAGOYA,,36000
LOGICO,USS NIIGATA,KLC,E0483,SENBOKU (OSAKA),,51000
LOGICO,USS NIIGATA,KOBE,E0483,KOBE,,51000
LOGICO,USS NIIGATA,GLOBAL HAKATA,E0483,HAKATA,,68200
KLC,USS NIIGATA,KLC,E0483,SENBOKU (OSAKA),,32000
KLC,USS NIIGATA,KOBE,E0483,KOBE,,33000
KLC,USS NIIGATA,FUJITRANS KINJO,E0483,NAGOYA,,28000
KLC,USS NIIGATA,GLOBAL NAGOYA,E0483,NAGOYA,,28000
KLC,USS NIIGATA,GLOBAL KAWASAKI,E0483,YOKOHAMA,,20000
KLC,USS NIIGATA,AQUA LOGISTICS,E0483,YOKOHAMA,,26000
LOGICO,USS OKAYAMA,GLOBAL KAWASAKI,E0483,YOKOHAMA,,41400
LOGICO,USS OKAYAMA,AQUA LOGISTICS,E0483,YOKOHAMA,,42400
LOGICO,USS OKAYAMA,GLOBAL NAGOYA,E0483,NAGOYA,,28200
LOGICO,USS OKAYAMA,KLC,E0483,SENBOKU (OSAKA),,14000
LOGICO,USS OKAYAMA,KOBE,E0483,KOBE,,11600
LOGICO,USS OKAYAMA,GLOBAL HAKATA,E0483,HAKATA,,31400
STYLISH,USS OKAYAMA,GLOBAL NAGOYA,E0483,NAGOYA,,25000
STYLISH,USS OKAYAMA,KLC,E0483,SENBOKU (OSAKA),,15000
STYLISH,USS OKAYAMA,KOBE,E0483,KOBE,,15000
KLC,USS OKAYAMA,KLC,E0483,SENBOKU (OSAKA),,11000
KLC,USS OKAYAMA,KOBE,E0483,KOBE,,11000
KLC,USS OKAYAMA,FUJITRANS KINJO,E0483,NAGOYA,,20500
KLC,USS OKAYAMA,GLOBAL NAGOYA,E0483,NAGOYA,,20500
KLC,USS OKAYAMA,GLOBAL KAWASAKI,E0483,YOKOHAMA,,35000
KLC,USS OKAYAMA,AQUA LOGISTICS,E0483,YOKOHAMA,,36000
KLC,USS OKAYAMA,GLOBAL HAKATA,E0483,HAKATA,,31000
LOGICO,USS OSAKA,GLOBAL KAWASAKI,E0483,YOKOHAMA,,33000
LOGICO,USS OSAKA,AQUA LOGISTICS,E0483,YOKOHAMA,,33000
LOGICO,USS OSAKA,GLOBAL NAGOYA,E0483,NAGOYA,,11600
LOGICO,USS OSAKA,KLC,E0483,SENBOKU (OSAKA),,5500
LOGICO,USS OSAKA,KOBE,E0483,KOBE,,6500
LOGICO,USS OSAKA,GLOBAL HAKATA,E0483,HAKATA,,33000
STYLISH,USS OSAKA,GLOBAL NAGOYA,E0483,NAGOYA,,13000
STYLISH,USS OSAKA,KLC,E0483,SENBOKU (OSAKA),,6000
STYLISH,USS OSAKA,KOBE,E0483,KOBE,,6000
KLC,USS OSAKA,KLC,E0483,SENBOKU (OSAKA),,6000
KLC,USS OSAKA,KOBE,E0483,KOBE,,6000
KLC,USS OSAKA,FUJITRANS KINJO,E0483,NAGOYA,,11000
KLC,USS OSAKA,GLOBAL NAGOYA,E0483,NAGOYA,,11000
KLC,USS OSAKA,GLOBAL KAWASAKI,E0483,YOKOHAMA,,29000
KLC,USS OSAKA,AQUA LOGISTICS,E0483,YOKOHAMA,,30000
KLC,USS OSAKA,GLOBAL HAKATA,E0483,HAKATA,,26000
LOGICO,USS R-NAGOYA,GLOBAL KAWASAKI,E0483,YOKOHAMA,,24000
LOGICO,USS R-NAGOYA,AQUA LOGISTICS,E0483,YOKOHAMA,,31000
LOGICO,USS R-NAGOYA,GLOBAL NAGOYA,E0483,NAGOYA,,6000
LOGICO,USS R-NAGOYA,KLC,E0483,SENBOKU (OSAKA),,11600
LOGICO,USS R-NAGOYA,KOBE,E0483,KOBE,,11600
LOGICO,USS R-NAGOYA,GLOBAL HAKATA,E0483,HAKATA,,36000
STYLISH,USS R-NAGOYA,GLOBAL NAGOYA,E0483,NAGOYA,,6000
STYLISH,USS R-NAGOYA,KLC,E0483,SENBOKU (OSAKA),,13000
STYLISH,USS R-NAGOYA,KOBE,E0483,KOBE,,13000
KLC,USS R-NAGOYA,KLC,E0483,SENBOKU (OSAKA),,11000
KLC,USS R-NAGOYA,KOBE,E0483,KOBE,,11000
KLC,USS R-NAGOYA,FUJITRANS KINJO,E0483,NAGOYA,,5500
KLC,USS R-NAGOYA,GLOBAL NAGOYA,E0483,NAGOYA,,6000
KLC,USS R-NAGOYA,GLOBAL KAWASAKI,E0483,YOKOHAMA,,25000
KLC,USS R-NAGOYA,AQUA LOGISTICS,E0483,YOKOHAMA,,27000
KLC,USS R-NAGOYA,GLOBAL HAKATA,E0483,HAKATA,,32000
LOGICO,USS SAITAMA,GLOBAL KAWASAKI,E0483,YOKOHAMA,,9600
LOGICO,USS SAITAMA,AQUA LOGISTICS,E0483,YOKOHAMA,,19600
LOGICO,USS SAITAMA,GLOBAL NAGOYA,E0483,NAGOYA,,24000
LOGICO,USS SAITAMA,KLC,E0483,SENBOKU (OSAKA),,33000
LOGICO,USS SAITAMA,KOBE,E0483,KOBE,,34200
LOGICO,USS SAITAMA,GLOBAL HAKATA,E0483,HAKATA,,51000
KLC,USS SAITAMA,KLC,E0483,SENBOKU (OSAKA),,29000
KLC,USS SAITAMA,KOBE,E0483,KOBE,,29000
KLC,USS SAITAMA,FUJITRANS KINJO,E0483,NAGOYA,,28000
KLC,USS SAITAMA,GLOBAL NAGOYA,E0483,NAGOYA,,28000
KLC,USS SAITAMA,GLOBAL KAWASAKI,E0483,YOKOHAMA,,11000
KLC,USS SAITAMA,AQUA LOGISTICS,E0483,YOKOHAMA,,18000
LOGICO,USS SAPPORO,GLOBAL KAWASAKI,E0483,YOKOHAMA,,37400
LOGICO,USS SAPPORO,AQUA LOGISTICS,E0483,YOKOHAMA,,44200
LOGICO,USS SAPPORO,GLOBAL NAGOYA,E0483,NAGOYA,,43800
LOGICO,USS SAPPORO,KLC,E0483,SENBOKU (OSAKA),,47000
LOGICO,USS SAPPORO,KOBE,E0483,KOBE,,48800
LOGICO,USS SAPPORO,GLOBAL HAKATA,E0483,HAKATA,,73200
KLC,USS SAPPORO,KLC,E0483,SENBOKU (OSAKA),,38000
KLC,USS SAPPORO,KOBE,E0483,KOBE,,38000
KLC,USS SAPPORO,FUJITRANS KINJO,E0483,NAGOYA,,29000
KLC,USS SAPPORO,GLOBAL NAGOYA,E0483,NAGOYA,,29000
KLC,USS SAPPORO,GLOBAL KAWASAKI,E0483,YOKOHAMA,,30000
KLC,USS SAPPORO,AQUA LOGISTICS,E0483,YOKOHAMA,,35000
LOGICO,USS SHIZUOKA,GLOBAL KAWASAKI,E0483,YOKOHAMA,,21800
LOGICO,USS SHIZUOKA,AQUA LOGISTICS,E0483,YOKOHAMA,,31100
LOGICO,USS SHIZUOKA,GLOBAL NAGOYA,E0483,NAGOYA,,15000
LOGICO,USS SHIZUOKA,KLC,E0483,SENBOKU (OSAKA),,26800
LOGICO,USS SHIZUOKA,KOBE,E0483,KOBE,,26800
LOGICO,USS SHIZUOKA,GLOBAL HAKATA,E0483,HAKATA,,45600
STYLISH,USS SHIZUOKA,GLOBAL NAGOYA,E0483,NAGOYA,,15000
KLC,USS SHIZUOKA,KLC,E0483,SENBOKU (OSAKA),,23000
KLC,USS SHIZUOKA,KOBE,E0483,KOBE,,23000
KLC,USS SHIZUOKA,FUJITRANS KINJO,E0483,NAGOYA,,14000
KLC,USS SHIZUOKA,GLOBAL NAGOYA,E0483,NAGOYA,,14000
KLC,USS SHIZUOKA,GLOBAL KAWASAKI,E0483,YOKOHAMA,,24000
KLC,USS SHIZUOKA,AQUA LOGISTICS,E0483,YOKOHAMA,,27000
KLC,USS SHIZUOKA,GLOBAL HAKATA,E0483,HAKATA,,41000
LOGICO,USS TOHOKU,GLOBAL KAWASAKI,E0483,YOKOHAMA,,19800
LOGICO,USS TOHOKU,AQUA LOGISTICS,E0483,YOKOHAMA,,26400
LOGICO,USS TOHOKU,GLOBAL NAGOYA,E0483,NAGOYA,,34000
LOGICO,USS TOHOKU,KLC,E0483,SENBOKU (OSAKA),,39000
LOGICO,USS TOHOKU,KOBE,E0483,KOBE,,40800
LOGICO,USS TOHOKU,GLOBAL HAKATA,E0483,HAKATA,,62900
KLC,USS TOHOKU,KLC,E0483,SENBOKU (OSAKA),,33000
KLC,USS TOHOKU,KOBE,E0483,KOBE,,33000
KLC,USS TOHOKU,FUJITRANS KINJO,E0483,NAGOYA,,28000
KLC,USS TOHOKU,GLOBAL NAGOYA,E0483,NAGOYA,,28000
KLC,USS TOHOKU,GLOBAL KAWASAKI,E0483,YOKOHAMA,,21000
KLC,USS TOHOKU,AQUA LOGISTICS,E0483,YOKOHAMA,,23000
LOGICO,USS TOKYO,GLOBAL KAWASAKI,E0483,YOKOHAMA,,9500
LOGICO,USS TOKYO,AQUA LOGISTICS,E0483,YOKOHAMA,,10800
LOGICO,USS TOKYO,GLOBAL NAGOYA,E0483,NAGOYA,,23000
LOGICO,USS TOKYO,KLC,E0483,SENBOKU (OSAKA),,32000
LOGICO,USS TOKYO,KOBE,E0483,KOBE,,33200
LOGICO,USS TOKYO,GLOBAL HAKATA,E0483,HAKATA,,49800
KLC,USS TOKYO,KLC,E0483,SENBOKU (OSAKA),,29000
KLC,USS TOKYO,KOBE,E0483,KOBE,,30000
KLC,USS TOKYO,FUJITRANS KINJO,E0483,NAGOYA,,27000
KLC,USS TOKYO,GLOBAL NAGOYA,E0483,NAGOYA,,27000
KLC,USS TOKYO,GLOBAL KAWASAKI,E0483,YOKOHAMA,,10500
KLC,USS TOKYO,AQUA LOGISTICS,E0483,YOKOHAMA,,13000
YAMAZAKI,USS TOKYO,GLOBAL KAWASAKI,E0483,YOKOHAMA,,7000
LOGICO,USS YOKOHAMA,GLOBAL KAWASAKI,E0483,YOKOHAMA,,4800
LOGICO,USS YOKOHAMA,AQUA LOGISTICS,E0483,YOKOHAMA,,11600
LOGICO,USS YOKOHAMA,GLOBAL NAGOYA,E0483,NAGOYA,,23000
LOGICO,USS YOKOHAMA,KLC,E0483,SENBOKU (OSAKA),,32000
LOGICO,USS YOKOHAMA,KOBE,E0483,KOBE,,33200
LOGICO,USS YOKOHAMA,GLOBAL HAKATA,E0483,HAKATA,,48000
KLC,USS YOKOHAMA,KLC,E0483,SENBOKU (OSAKA),,28000
KLC,USS YOKOHAMA,KOBE,E0483,KOBE,,28000
KLC,USS YOKOHAMA,FUJITRANS KINJO,E0483,NAGOYA,,25000
KLC,USS YOKOHAMA,GLOBAL NAGOYA,E0483,NAGOYA,,25000
KLC,USS YOKOHAMA,GLOBAL KAWASAKI,E0483,YOKOHAMA,,5000
KLC,USS YOKOHAMA,AQUA LOGISTICS,E0483,YOKOHAMA,,10000
YAMAZAKI,USS YOKOHAMA,GLOBAL KAWASAKI,E0483,YOKOHAMA,,4000
LOGICO,ZERO CHIBA,GLOBAL KAWASAKI,B2B901,YOKOHAMA,,8600
LOGICO,ZERO CHIBA,AQUA LOGISTICS,B2B901,YOKOHAMA,,10800
LOGICO,ZERO CHIBA,GLOBAL NAGOYA,B2B901,NAGOYA,,24000
LOGICO,ZERO CHIBA,KLC,B2B901,SENBOKU (OSAKA),,32000
LOGICO,ZERO CHIBA,KOBE,B2B901,KOBE,,33200
LOGICO,ZERO CHIBA,GLOBAL HAKATA,B2B901,HAKATA,,49800
KLC,ZERO CHIBA,KLC,B2B901,SENBOKU (OSAKA),,29000
KLC,ZERO CHIBA,KOBE,B2B901,KOBE,,29000
KLC,ZERO CHIBA,FUJITRANS KINJO,B2B901,NAGOYA,,27000
KLC,ZERO CHIBA,GLOBAL NAGOYA,B2B901,NAGOYA,,27000
KLC,ZERO CHIBA,GLOBAL KAWASAKI,B2B901,YOKOHAMA,,10500
KLC,ZERO CHIBA,AQUA LOGISTICS,B2B901,YOKOHAMA,,11000
YAMAZAKI,ZERO CHIBA,GLOBAL KAWASAKI,B2B901,YOKOHAMA,,7000
KLC,ZERO CHUBU,KLC,B2B901,SENBOKU (OSAKA),,14000
KLC,ZERO CHUBU,KOBE,B2B901,KOBE,,14000
KLC,ZERO CHUBU,FUJITRANS KINJO,B2B901,NAGOYA,,10000
KLC,ZERO CHUBU,GLOBAL NAGOYA,B2B901,NAGOYA,,10000
KLC,ZERO CHUBU,GLOBAL KAWASAKI,B2B901,YOKOHAMA,,27000
KLC,ZERO CHUBU,AQUA LOGISTICS,B2B901,YOKOHAMA,,29000
KLC,ZERO CHUBU,GLOBAL HAKATA,B2B901,HAKATA,,35000
LOGICO,ZERO HAKATA,GLOBAL KAWASAKI,B2B901,YOKOHAMA,,48500
LOGICO,ZERO HAKATA,AQUA LOGISTICS,B2B901,YOKOHAMA,,49600
LOGICO,ZERO HAKATA,GLOBAL NAGOYA,B2B901,NAGOYA,,37000
LOGICO,ZERO HAKATA,KLC,B2B901,SENBOKU (OSAKA),,33000
LOGICO,ZERO HAKATA,KOBE,B2B901,KOBE,,33000
LOGICO,ZERO HAKATA,GLOBAL HAKATA,B2B901,HAKATA,,6200
KLC,ZERO HAKATA,KLC,B2B901,SENBOKU (OSAKA),,25000
KLC,ZERO HAKATA,KOBE,B2B901,KOBE,,25000
KLC,ZERO HAKATA,FUJITRANS KINJO,B2B901,NAGOYA,,33000
KLC,ZERO HAKATA,GLOBAL NAGOYA,B2B901,NAGOYA,,33000
KLC,ZERO HAKATA,GLOBAL KAWASAKI,B2B901,YOKOHAMA,,42000
KLC,ZERO HAKATA,AQUA LOGISTICS,B2B901,YOKOHAMA,,44000
KLC,ZERO HAKATA,GLOBAL HAKATA,B2B901,HAKATA,,7000
Y'S,ZERO HAKATA,GLOBAL HAKATA,B2B901,HAKATA,,3900
Y'S,ZERO HAKATA (HIGHROOF),GLOBAL HAKATA,B2B901,HAKATA,,7200
LOGICO,ZERO HIROSHIMA,GLOBAL KAWASAKI,B2B901,YOKOHAMA,,48600
LOGICO,ZERO HIROSHIMA,AQUA LOGISTICS,B2B901,YOKOHAMA,,49600
LOGICO,ZERO HIROSHIMA,GLOBAL NAGOYA,B2B901,NAGOYA,,34800
LOGICO,ZERO HIROSHIMA,KLC,B2B901,SENBOKU (OSAKA),,23000
LOGICO,ZERO HIROSHIMA,KOBE,B2B901,KOBE,,20400
LOGICO,ZERO HIROSHIMA,GLOBAL HAKATA,B2B901,HAKATA,,30600
LOGICO,ZERO HOKKAIDO,GLOBAL KAWASAKI,B2B901,YOKOHAMA,,36400
LOGICO,ZERO HOKKAIDO,AQUA LOGISTICS,B2B901,YOKOHAMA,,41800
LOGICO,ZERO HOKKAIDO,GLOBAL NAGOYA,B2B901,NAGOYA,,41400
LOGICO,ZERO HOKKAIDO,KLC,B2B901,SENBOKU (OSAKA),,44500
LOGICO,ZERO HOKKAIDO,KOBE,B2B901,KOBE,,46300
LOGICO,ZERO HOKKAIDO,GLOBAL HAKATA,B2B901,HAKATA,,82800
KLC,ZERO HOKKAIDO,KLC,B2B901,SENBOKU (OSAKA),,39000
KLC,ZERO HOKKAIDO,KOBE,B2B901,KOBE,,39000
KLC,ZERO HOKKAIDO,FUJITRANS KINJO,B2B901,NAGOYA,,34000
KLC,ZERO HOKKAIDO,GLOBAL NAGOYA,B2B901,NAGOYA,,34000
KLC,ZERO HOKKAIDO,GLOBAL KAWASAKI,B2B901,YOKOHAMA,,41000
KLC,ZERO HOKKAIDO,AQUA LOGISTICS,B2B901,YOKOHAMA,,44000
KLC,ZERO KAGOSHIMA,KLC,B2B901,SENBOKU (OSAKA),,34000
KLC,ZERO KAGOSHIMA,KOBE,B2B901,KOBE,,33000
KLC,ZERO KAGOSHIMA,FUJITRANS KINJO,B2B901,NAGOYA,,42000
KLC,ZERO KAGOSHIMA,GLOBAL NAGOYA,B2B901,NAGOYA,,42000
KLC,ZERO KAGOSHIMA,GLOBAL KAWASAKI,B2B901,YOKOHAMA,,61000
KLC,ZERO KAGOSHIMA,AQUA LOGISTICS,B2B901,YOKOHAMA,,63000
KLC,ZERO KAGOSHIMA,GLOBAL HAKATA,B2B901,HAKATA,,23000
KLC,ZERO MORIOKA,KLC,B2B901,SENBOKU (OSAKA),,37000
KLC,ZERO MORIOKA,KOBE,B2B901,KOBE,,37000
KLC,ZERO MORIOKA,FUJITRANS KINJO,B2B901,NAGOYA,,32000
KLC,ZERO MORIOKA,GLOBAL NAGOYA,B2B901,NAGOYA,,32000
KLC,ZERO MORIOKA,GLOBAL KAWASAKI,B2B901,YOKOHAMA,,33000
KLC,ZERO MORIOKA,AQUA LOGISTICS,B2B901,YOKOHAMA,,35000
LOGICO,ZERO NIIGATA,GLOBAL KAWASAKI,B2B901,YOKOHAMA,,22200
LOGICO,ZERO NIIGATA,AQUA LOGISTICS,B2B901,YOKOHAMA,,32200
LOGICO,ZERO NIIGATA,GLOBAL NAGOYA,B2B901,NAGOYA,,36000
LOGICO,ZERO NIIGATA,KLC,B2B901,SENBOKU (OSAKA),,51000
LOGICO,ZERO NIIGATA,KOBE,B2B901,KOBE,,51000
LOGICO,ZERO NIIGATA,GLOBAL HAKATA,B2B901,HAKATA,,68200
KLC,ZERO NIIGATA,KLC,B2B901,SENBOKU (OSAKA),,32000
KLC,ZERO NIIGATA,KOBE,B2B901,KOBE,,33000
KLC,ZERO NIIGATA,FUJITRANS KINJO,B2B901,NAGOYA,,28000
KLC,ZERO NIIGATA,GLOBAL NAGOYA,B2B901,NAGOYA,,28000
KLC,ZERO NIIGATA,GLOBAL KAWASAKI,B2B901,YOKOHAMA,,20000
KLC,ZERO NIIGATA,AQUA LOGISTICS,B2B901,YOKOHAMA,,26000
LOGICO,ZERO OSAKA,GLOBAL KAWASAKI,B2B901,YOKOHAMA,,33000
LOGICO,ZERO OSAKA,AQUA LOGISTICS,B2B901,YOKOHAMA,,33000
LOGICO,ZERO OSAKA,GLOBAL NAGOYA,B2B901,NAGOYA,,11600
LOGICO,ZERO OSAKA,KLC,B2B901,SENBOKU (OSAKA),,5500
LOGICO,ZERO OSAKA,KOBE,B2B901,KOBE,,6500
LOGICO,ZERO OSAKA,GLOBAL HAKATA,B2B901,HAKATA,,33000
KLC,ZERO OSAKA,KLC,B2B901,SENBOKU (OSAKA),,6000
KLC,ZERO OSAKA,KOBE,B2B901,KOBE,,6000
KLC,ZERO OSAKA,FUJITRANS KINJO,B2B901,NAGOYA,,11000
KLC,ZERO OSAKA,GLOBAL NAGOYA,B2B901,NAGOYA,,11000
KLC,ZERO OSAKA,GLOBAL KAWASAKI,B2B901,YOKOHAMA,,29000
KLC,ZERO OSAKA,AQUA LOGISTICS,B2B901,YOKOHAMA,,30000
KLC,ZERO OSAKA,GLOBAL HAKATA,B2B901,HAKATA,,26000
LOGICO,ZERO SENDAI,GLOBAL KAWASAKI,B2B901,YOKOHAMA,,19800
LOGICO,ZERO SENDAI,AQUA LOGISTICS,B2B901,YOKOHAMA,,26400
LOGICO,ZERO SENDAI,GLOBAL NAGOYA,B2B901,NAGOYA,,34000
LOGICO,ZERO SENDAI,KLC,B2B901,SENBOKU (OSAKA),,39000
LOGICO,ZERO SENDAI,KOBE,B2B901,KOBE,,40800
LOGICO,ZERO SENDAI,GLOBAL HAKATA,B2B901,HAKATA,,62900
KLC,ZERO SENDAI,KLC,B2B901,SENBOKU (OSAKA),,33000
KLC,ZERO SENDAI,KOBE,B2B901,KOBE,,33000
KLC,ZERO SENDAI,FUJITRANS KINJO,B2B901,NAGOYA,,28000
KLC,ZERO SENDAI,GLOBAL NAGOYA,B2B901,NAGOYA,,28000
KLC,ZERO SENDAI,GLOBAL KAWASAKI,B2B901,YOKOHAMA,,21000
KLC,ZERO SENDAI,AQUA LOGISTICS,B2B901,YOKOHAMA,,23000
LOGICO,ZERO SHOUNAN,GLOBAL KAWASAKI,B2B901,YOKOHAMA,,8900
LOGICO,ZERO SHOUNAN,AQUA LOGISTICS,B2B901,YOKOHAMA,,24200
LOGICO,ZERO SHOUNAN,GLOBAL NAGOYA,B2B901,NAGOYA,,28000
LOGICO,ZERO SHOUNAN,KLC,B2B901,SENBOKU (OSAKA),,34000
LOGICO,ZERO SHOUNAN,KOBE,B2B901,KOBE,,35200
LOGICO,ZERO SHOUNAN,GLOBAL HAKATA,B2B901,HAKATA,,50400
KLC,ZERO SHOUNAN,KLC,B2B901,SENBOKU (OSAKA),,30000
KLC,ZERO SHOUNAN,KOBE,B2B901,KOBE,,30000
KLC,ZERO SHOUNAN,FUJITRANS KINJO,B2B901,NAGOYA,,30000
KLC,ZERO SHOUNAN,GLOBAL NAGOYA,B2B901,NAGOYA,,30000
KLC,ZERO SHOUNAN,GLOBAL KAWASAKI,B2B901,YOKOHAMA,,14000
KLC,ZERO SHOUNAN,AQUA LOGISTICS,B2B901,YOKOHAMA,,22000
KLC,ZERO TOKUSHIMA,KLC,B2B901,SENBOKU (OSAKA),,20000
KLC,ZERO TOKUSHIMA,KOBE,B2B901,KOBE,,20000
KLC,ZERO TOKUSHIMA,FUJITRANS KINJO,B2B901,NAGOYA,,29000
KLC,ZERO TOKUSHIMA,GLOBAL NAGOYA,B2B901,NAGOYA,,29000
KLC,ZERO TOKUSHIMA,GLOBAL KAWASAKI,B2B901,YOKOHAMA,,42000
KLC,ZERO TOKUSHIMA,AQUA LOGISTICS,B2B901,YOKOHAMA,,43000
KLC,ZERO TOKUSHIMA,GLOBAL HAKATA,B2B901,HAKATA,,38000
LOGICO,ZIP OSAKA,GLOBAL KAWASAKI,32073,YOKOHAMA,,33000
LOGICO,ZIP OSAKA,AQUA LOGISTICS,32073,YOKOHAMA,,33000
LOGICO,ZIP OSAKA,GLOBAL NAGOYA,32073,NAGOYA,,11600
LOGICO,ZIP OSAKA,KLC,32073,SENBOKU (OSAKA),,6500
LOGICO,ZIP OSAKA,KOBE,32073,KOBE,,5500
LOGICO,ZIP OSAKA,GLOBAL HAKATA,32073,HAKATA,,33000
STYLISH,ZIP OSAKA,GLOBAL NAGOYA,32073,NAGOYA,,13000
STYLISH,ZIP OSAKA,KLC,32073,SENBOKU (OSAKA),,6500
STYLISH,ZIP OSAKA,KOBE,32073,KOBE,,4000
KLC,ZIP OSAKA,KLC,32073,SENBOKU (OSAKA),,6000
KLC,ZIP OSAKA,KOBE,32073,KOBE,,4500
KLC,ZIP OSAKA,FUJITRANS KINJO,32073,NAGOYA,,11000
KLC,ZIP OSAKA,GLOBAL NAGOYA,32073,NAGOYA,,11000
KLC,ZIP OSAKA,GLOBAL KAWASAKI,32073,YOKOHAMA,,29000
KLC,ZIP OSAKA,AQUA LOGISTICS,32073,YOKOHAMA,,30000
KLC,ZIP OSAKA,GLOBAL HAKATA,32073,HAKATA,,26000
LOGICO,ZIP TOKYO,GLOBAL KAWASAKI,32073,YOKOHAMA,,7800
LOGICO,ZIP TOKYO,AQUA LOGISTICS,32073,YOKOHAMA,,10100
KLC,ZIP TOKYO,KLC,32073,SENBOKU (OSAKA),,28000
KLC,ZIP TOKYO,KOBE,32073,KOBE,,28000
KLC,ZIP TOKYO,FUJITRANS KINJO,32073,NAGOYA,,25000
KLC,ZIP TOKYO,GLOBAL NAGOYA,32073,NAGOYA,,25000
KLC,ZIP TOKYO,GLOBAL KAWASAKI,32073,YOKOHAMA,,5000
KLC,ZIP TOKYO,AQUA LOGISTICS,32073,YOKOHAMA,,10000
